Min_0% renyi_1   AUC 0.4651, Accuracy 0.5101, TPR@5% FPR of 0.0473
Min_0% renyi_2   AUC 0.4664, Accuracy 0.5101, TPR@5% FPR of 0.0473
Min_0% renyi_inf   AUC 0.4664, Accuracy 0.5101, TPR@5% FPR of 0.0473
Min_5.0% renyi_05   AUC 0.4583, Accuracy 0.5051, TPR@5% FPR of 0.0270
Min_5.0% renyi_1   AUC 0.4577, Accuracy 0.5169, TPR@5% FPR of 0.0473
Min_5.0% renyi_2   AUC 0.4580, Accuracy 0.5152, TPR@5% FPR of 0.0473
Min_5.0% renyi_inf   AUC 0.4580, Accuracy 0.5152, TPR@5% FPR of 0.0473
Min_10.0% renyi_05   AUC 0.4525, Accuracy 0.5101, TPR@5% FPR of 0.0473
Min_10.0% renyi_1   AUC 0.4756, Accuracy 0.5236, TPR@5% FPR of 0.0507
Min_10.0% renyi_2   AUC 0.4800, Accuracy 0.5287, TPR@5% FPR of 0.0473
Min_10.0% renyi_inf   AUC 0.4800, Accuracy 0.5287, TPR@5% FPR of 0.0473
Min_20.0% renyi_05   AUC 0.4686, Accuracy 0.5084, TPR@5% FPR of 0.0473
Min_20.0% renyi_1   AUC 0.5097, Accuracy 0.5236, TPR@5% FPR of 0.0676
Min_20.0% renyi_2   AUC 0.5121, Accuracy 0.5253, TPR@5% FPR of 0.0676
Min_20.0% renyi_inf   AUC 0.5122, Accuracy 0.5270, TPR@5% FPR of 0.0676
Min_30.0% renyi_05   AUC 0.4831, Accuracy 0.5084, TPR@5% FPR of 0.0439
Min_30.0% renyi_1   AUC 0.5198, Accuracy 0.5304, TPR@5% FPR of 0.0574
Min_30.0% renyi_2   AUC 0.5154, Accuracy 0.5270, TPR@5% FPR of 0.0574
Min_30.0% renyi_inf   AUC 0.5152, Accuracy 0.5253, TPR@5% FPR of 0.0574
Min_40.0% renyi_05   AUC 0.4993, Accuracy 0.5135, TPR@5% FPR of 0.0473
Min_40.0% renyi_1   AUC 0.5139, Accuracy 0.5270, TPR@5% FPR of 0.0676
Min_40.0% renyi_2   AUC 0.5061, Accuracy 0.5236, TPR@5% FPR of 0.0709
Min_40.0% renyi_inf   AUC 0.5051, Accuracy 0.5236, TPR@5% FPR of 0.0709
Min_50.0% renyi_05   AUC 0.5069, Accuracy 0.5220, TPR@5% FPR of 0.0608
Min_50.0% renyi_1   AUC 0.5155, Accuracy 0.5236, TPR@5% FPR of 0.0642
Min_50.0% renyi_2   AUC 0.5136, Accuracy 0.5220, TPR@5% FPR of 0.0709
Min_50.0% renyi_inf   AUC 0.5150, Accuracy 0.5220, TPR@5% FPR of 0.0777
Min_60.0% renyi_05   AUC 0.5141, Accuracy 0.5287, TPR@5% FPR of 0.0507
Min_60.0% renyi_1   AUC 0.5244, Accuracy 0.5287, TPR@5% FPR of 0.0642
Min_60.0% renyi_2   AUC 0.5237, Accuracy 0.5304, TPR@5% FPR of 0.0777
Min_60.0% renyi_inf   AUC 0.5235, Accuracy 0.5287, TPR@5% FPR of 0.0777
Min_70.0% renyi_05   AUC 0.5309, Accuracy 0.5405, TPR@5% FPR of 0.0743
