Min_0% renyi_1   AUC 0.5776, Accuracy 0.5912, TPR@5% FPR of 0.0203
Min_0% renyi_2   AUC 0.5734, Accuracy 0.5828, TPR@5% FPR of 0.0236
Min_0% renyi_inf   AUC 0.5731, Accuracy 0.5828, TPR@5% FPR of 0.0236
Min_5.0% renyi_05   AUC 0.5127, Accuracy 0.5355, TPR@5% FPR of 0.0101
Min_5.0% renyi_1   AUC 0.5754, Accuracy 0.5794, TPR@5% FPR of 0.0203
Min_5.0% renyi_2   AUC 0.5910, Accuracy 0.5946, TPR@5% FPR of 0.0236
Min_5.0% renyi_inf   AUC 0.5894, Accuracy 0.5929, TPR@5% FPR of 0.0236
Min_10.0% renyi_05   AUC 0.4883, Accuracy 0.5287, TPR@5% FPR of 0.0236
Min_10.0% renyi_1   AUC 0.5490, Accuracy 0.5557, TPR@5% FPR of 0.0236
Min_10.0% renyi_2   AUC 0.5661, Accuracy 0.5777, TPR@5% FPR of 0.0270
Min_10.0% renyi_inf   AUC 0.5631, Accuracy 0.5726, TPR@5% FPR of 0.0270
Min_20.0% renyi_05   AUC 0.4638, Accuracy 0.5321, TPR@5% FPR of 0.0270
Min_20.0% renyi_1   AUC 0.5254, Accuracy 0.5490, TPR@5% FPR of 0.0203
Min_20.0% renyi_2   AUC 0.5462, Accuracy 0.5557, TPR@5% FPR of 0.0270
Min_20.0% renyi_inf   AUC 0.5396, Accuracy 0.5524, TPR@5% FPR of 0.0203
Min_30.0% renyi_05   AUC 0.4494, Accuracy 0.5287, TPR@5% FPR of 0.0169
Min_30.0% renyi_1   AUC 0.5100, Accuracy 0.5473, TPR@5% FPR of 0.0304
Min_30.0% renyi_2   AUC 0.5335, Accuracy 0.5557, TPR@5% FPR of 0.0372
Min_30.0% renyi_inf   AUC 0.5268, Accuracy 0.5524, TPR@5% FPR of 0.0270
Min_40.0% renyi_05   AUC 0.4353, Accuracy 0.5321, TPR@5% FPR of 0.0135
Min_40.0% renyi_1   AUC 0.4928, Accuracy 0.5338, TPR@5% FPR of 0.0338
Min_40.0% renyi_2   AUC 0.5199, Accuracy 0.5507, TPR@5% FPR of 0.0372
Min_40.0% renyi_inf   AUC 0.5139, Accuracy 0.5490, TPR@5% FPR of 0.0270
Min_50.0% renyi_05   AUC 0.4212, Accuracy 0.5304, TPR@5% FPR of 0.0135
Min_50.0% renyi_1   AUC 0.4756, Accuracy 0.5338, TPR@5% FPR of 0.0135
Min_50.0% renyi_2   AUC 0.5076, Accuracy 0.5490, TPR@5% FPR of 0.0236
Min_50.0% renyi_inf   AUC 0.5056, Accuracy 0.5422, TPR@5% FPR of 0.0169
Min_60.0% renyi_05   AUC 0.4119, Accuracy 0.5355, TPR@5% FPR of 0.0034
Min_60.0% renyi_1   AUC 0.4628, Accuracy 0.5304, TPR@5% FPR of 0.0101
Min_60.0% renyi_2   AUC 0.4982, Accuracy 0.5439, TPR@5% FPR of 0.0135
Min_60.0% renyi_inf   AUC 0.5019, Accuracy 0.5422, TPR@5% FPR of 0.0101
Min_70.0% renyi_05   AUC 0.4082, Accuracy 0.5389, TPR@5% FPR of 0.0000
Min_70.0% renyi_1   AUC 0.4563, Accuracy 0.5304, TPR@5% FPR of 0.0034
Min_70.0% renyi_2   AUC 0.4949, Accuracy 0.5372, TPR@5% FPR of 0.0101
Min_70.0% renyi_inf   AUC 0.5032, Accuracy 0.5355, TPR@5% FPR of 0.0101
Min_80.0% renyi_05   AUC 0.4099, Accuracy 0.5389, TPR@5% FPR of 0.0034
Min_80.0% renyi_1   AUC 0.4587, Accuracy 0.5321, TPR@5% FPR of 0.0068
Min_80.0% renyi_2   AUC 0.5027, Accuracy 0.5405, TPR@5% FPR of 0.0101
Min_80.0% renyi_inf   AUC 0.5142, Accuracy 0.5389, TPR@5% FPR of 0.0101
Min_90.0% renyi_05   AUC 0.4152, Accuracy 0.5389, TPR@5% FPR of 0.0034
Min_90.0% renyi_1   AUC 0.4649, Accuracy 0.5355, TPR@5% FPR of 0.0068
Min_90.0% renyi_2   AUC 0.5161, Accuracy 0.5473, TPR@5% FPR of 0.0101
Min_90.0% renyi_inf   AUC 0.5304, Accuracy 0.5456, TPR@5% FPR of 0.0068
Min_100% renyi_05   AUC 0.4207, Accuracy 0.5389, TPR@5% FPR of 0.0034
Min_100% renyi_1   AUC 0.4693, Accuracy 0.5372, TPR@5% FPR of 0.0034
Min_100% renyi_2   AUC 0.5258, Accuracy 0.5405, TPR@5% FPR of 0.0169
Min_100% renyi_inf   AUC 0.5450, Accuracy 0.5524, TPR@5% FPR of 0.0236
