aug_kl   AUC 0.5045, Accuracy 0.5183, TPR@5% FPR of 0.0400
Min_0% renyi_1   AUC 0.6751, Accuracy 0.6333, TPR@5% FPR of 0.0900
Min_0% renyi_2   AUC 0.6758, Accuracy 0.6383, TPR@5% FPR of 0.0867
Min_0% renyi_inf   AUC 0.6759, Accuracy 0.6383, TPR@5% FPR of 0.0867
Min_5.0% renyi_05   AUC 0.6511, Accuracy 0.6217, TPR@5% FPR of 0.1800
Min_5.0% renyi_1   AUC 0.6792, Accuracy 0.6500, TPR@5% FPR of 0.1433
Min_5.0% renyi_2   AUC 0.6792, Accuracy 0.6500, TPR@5% FPR of 0.1667
Min_5.0% renyi_inf   AUC 0.6792, Accuracy 0.6500, TPR@5% FPR of 0.1667
Min_10.0% renyi_05   AUC 0.6467, Accuracy 0.6167, TPR@5% FPR of 0.1867
Min_10.0% renyi_1   AUC 0.6374, Accuracy 0.6183, TPR@5% FPR of 0.1733
Min_10.0% renyi_2   AUC 0.6367, Accuracy 0.6233, TPR@5% FPR of 0.1633
Min_10.0% renyi_inf   AUC 0.6367, Accuracy 0.6233, TPR@5% FPR of 0.1633
Min_20.0% renyi_05   AUC 0.6658, Accuracy 0.6350, TPR@5% FPR of 0.1733
Min_20.0% renyi_1   AUC 0.6257, Accuracy 0.6000, TPR@5% FPR of 0.2000
Min_20.0% renyi_2   AUC 0.6258, Accuracy 0.5983, TPR@5% FPR of 0.2000
Min_20.0% renyi_inf   AUC 0.6259, Accuracy 0.5983, TPR@5% FPR of 0.2000
Min_30.0% renyi_05   AUC 0.6748, Accuracy 0.6483, TPR@5% FPR of 0.1833
Min_30.0% renyi_1   AUC 0.6313, Accuracy 0.6017, TPR@5% FPR of 0.1467
Min_30.0% renyi_2   AUC 0.6302, Accuracy 0.6050, TPR@5% FPR of 0.1400
Min_30.0% renyi_inf   AUC 0.6300, Accuracy 0.6050, TPR@5% FPR of 0.1400
Min_40.0% renyi_05   AUC 0.6875, Accuracy 0.6600, TPR@5% FPR of 0.1500
Min_40.0% renyi_1   AUC 0.6494, Accuracy 0.6133, TPR@5% FPR of 0.1233
Min_40.0% renyi_2   AUC 0.6384, Accuracy 0.6067, TPR@5% FPR of 0.1167
Min_40.0% renyi_inf   AUC 0.6370, Accuracy 0.6017, TPR@5% FPR of 0.1100
Min_50.0% renyi_05   AUC 0.7017, Accuracy 0.6750, TPR@5% FPR of 0.1733
Min_50.0% renyi_1   AUC 0.6691, Accuracy 0.6300, TPR@5% FPR of 0.1333
Min_50.0% renyi_2   AUC 0.6581, Accuracy 0.6250, TPR@5% FPR of 0.1433
Min_50.0% renyi_inf   AUC 0.6580, Accuracy 0.6233, TPR@5% FPR of 0.1600
Min_60.0% renyi_05   AUC 0.7104, Accuracy 0.6733, TPR@5% FPR of 0.1667
Min_60.0% renyi_1   AUC 0.6832, Accuracy 0.6450, TPR@5% FPR of 0.1600
Min_60.0% renyi_2   AUC 0.6680, Accuracy 0.6333, TPR@5% FPR of 0.1867
Min_60.0% renyi_inf   AUC 0.6632, Accuracy 0.6383, TPR@5% FPR of 0.1833
Min_70.0% renyi_05   AUC 0.7169, Accuracy 0.6750, TPR@5% FPR of 0.1767
Min_70.0% renyi_1   AUC 0.6973, Accuracy 0.6567, TPR@5% FPR of 0.1667
Min_70.0% renyi_2   AUC 0.6701, Accuracy 0.6517, TPR@5% FPR of 0.1733
Min_70.0% renyi_inf   AUC 0.6596, Accuracy 0.6300, TPR@5% FPR of 0.1667
Min_80.0% renyi_05   AUC 0.7189, Accuracy 0.6700, TPR@5% FPR of 0.1700
Min_80.0% renyi_1   AUC 0.7014, Accuracy 0.6567, TPR@5% FPR of 0.1500
Min_80.0% renyi_2   AUC 0.6750, Accuracy 0.6433, TPR@5% FPR of 0.1700
Min_80.0% renyi_inf   AUC 0.6606, Accuracy 0.6250, TPR@5% FPR of 0.1667
Min_90.0% renyi_05   AUC 0.7212, Accuracy 0.6717, TPR@5% FPR of 0.1667
Min_90.0% renyi_1   AUC 0.7066, Accuracy 0.6617, TPR@5% FPR of 0.1633
Min_90.0% renyi_2   AUC 0.6832, Accuracy 0.6383, TPR@5% FPR of 0.1633
Min_90.0% renyi_inf   AUC 0.6679, Accuracy 0.6333, TPR@5% FPR of 0.1567
Min_100% renyi_05   AUC 0.7279, Accuracy 0.6750, TPR@5% FPR of 0.1767
Min_100% renyi_1   AUC 0.7213, Accuracy 0.6750, TPR@5% FPR of 0.1600
Min_100% renyi_2   AUC 0.7025, Accuracy 0.6600, TPR@5% FPR of 0.1967
Min_100% renyi_inf   AUC 0.6874, Accuracy 0.6500, TPR@5% FPR of 0.1667
